File,TextData
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"      • Full access to AL.N.s campus facilities including entertainment areas, sports
         fields, high-speed fibre internet, biometric security control.
      • There is proactive health and wellness care, including private medical
         insurance for every student.
      • The Explore Johannesburg program, which gets students out and about in
         our world-class African city, attending cultural and entertainment events.
      • Access to our exclusive and globally renowned University Guidance and
         ""next steps"" team, who will advise ALA families on tertiary study, gap year
         and other options.
      • Exclusive access to the Africa Careers Network, a team at ALA dedicated
         to finding and securing employment for ALA graduates across the continent
         with top employers.

  All financial assistance awards are determined after an in-depth financial needs
  assessment, and require the commitment to the Social Contract. If a student
  breaks their commitment to the social contract, their scholarship will convert into
  an interest bearing loan, such that they create an ALA experience for another
  future African leader.




AYLS1_Networks and Opportunities - African
Leadership Academy_Article
SourceURL: http:ljwww.africanleadershipacademy.org/programs/diploma/networks-and-opportunities
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"Guest
Spea
ker
Serie
s

The
speaker
series at
African
Leadership
Academy
provides
our young
leaders with
opportunitie
s to engage
with
dynamic
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"and
inspirational
leaders
who are
having
profound
impact
across
different
sectors and
industries in
Africa and
the world.      Phuth   Andre   Herm
We believe      uma     wM.     an
that            Nhlek   Hersc   Mash
exposure to
such
leaders will
create
defining
moments in
the
leadership
journeys of
our
students
and will
effectively
reinforce
the life
skills and
lessons
they need
to transform
Africa.




                            The
                            Disti
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"                                                 •
                                              ngu1s
                                              bed
                                              Guest
                                              Spea
                                              ker
                                              Serie
                                              s

                                              The
                                              Distinguish
                                              ed Guest
                                              Speaker
                                              Series held
                                              monthly at
                                              ALA
                                              attracts
                                              luminaries
                                              from across
                                              the African
                                              continent
                                              and the
                                              globe,
                                              whose
                                              personal
                                              stories or
                                              professiona
                                              I successes
                                              are aligned
                                              to AL~s
                                              mission and
Israel          Mteto            Ken
                                              core
Titi            Nyath            Shrop
                                              values.
Ofei                             shire
                                              Among the
                                              speakers
Ghana           South            United
                                              who have
                Africa           States
Principal                                     graced ALA
of SOS          Managin          Professor    are former
1-l,:,rm,:,nn   n rlir.::lrtnr   ,:it th,:,
                                              Deputy
                                              President of
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"                       South
                       Africa
                       Phumzile
                       Mlambo-
                       Ngcuka,
                       performing
                       artist and
                       entreprene
                       urYvonne
                       Chaka-
                       Chaka,
                       renowned
                       South
                       African
                       musician,
                       Hugh
                       Masekela
                       and former
                       CEO of
                       Hewlett
                       Packard,
                       Carly
                       Fiorina.




Executive
Seminars
Executive Seminars
are more intimate
workshops with
smaller groups of
interested students,
covering specialized
subjects. Seminars
are held
approximately once
every two weeks.
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"Topics of Executive
Seminars in the past
have included a
working session on
proposals to the
Global Fund for HIV
run by former
chairperson of the
Global Fund, Wilfred
Griekspoor, a
session on
the Power of
Storytelling, an all-
women panel
on Women in
Entertainment and
Media.

ALA actively
connects its young
leaders to global
platforms such as
the Aspen Institute,
the World Economic
Forum, the Clinton
Global Initiative and
TED, where our
young leaders share
their ideas for
Africa's
transformation and
foster the
connections that will
enable them to
translate vision to
action. Each year,
over 100 students
get to attend
conferences with
renowned leaders in
Africa and around
the world.
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"Internshi
ps
AL/\s internships
program is critical to
the development of
young leaders as
agents of positive
change for Africa:
through these
opportunities,
students and alumni
will practice what
they learn in their
leadership and
entrepreneurship
classes, explore
career options, gain
exposure to industry
fields and learn
about the inner
workings of a wide
variety of
organizations across
the continent.

To this end, ALA has
a dedicated on-
campus team,
the Africa Careers
Network (ACN),
which connects ALA
students and alumni
to career and
internship
opportunities across
the African
continent.
Internships are
typically undertaken
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"                                                               in the students' long
                                                               break between June
                                                               and September and
                                                               span a wide variety
                                                               of sectors including
                                                               healthcare,
                                                               education finance,
                                                               and consulting and
                                                               information
                                                               technology.
                                                               Organizations that
                                                               ALA students have
                                                               previously interned
                                                               with include large
                                                               multinational
                                                               companies such as
                                                               Google, McKinsey &
                                                               Company and IBM,
                                                               as well as smaller
                                                               start-ups, non-profit
                                                               organizations or
                                                               social enterprises
                                                               such as the
                                                               Mandela Institute for
                                                               Development
                                                               Studies or Human
                                                               Rights Watch.




                                                                  NEXT: ADMISSIONS
                                                                         CRITERIA--->




AYLS1 - Admission Criteria- Article
SourceURL: http:ljwww.africanleadershipacademy.org/apply/admission-criteria
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"Home > Apply to ALA > Admission Criteria



       African Leadership Academy is unlike any other
       educational institution you will come across. At ALA
       we seek to change Africa! We believe that this
       transformation lies in the hands and minds of young
       people with a desire to move the continent toward
       peace and prosperity. At ALA we will challenge you to
       realize your academic and leadership potential. You
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"         will be encouraged to begin addressing the social,
         economic, and political issues facing Africa. You will
         be asked to think critically about your role in our
         changing world. ALA seeks to enroll young people
         aged 15 to 18 based on the criteria below:




Leadership Potential                    Entrepreneurial Spirit


At African Leadership Academy           Entrepreneurs identify needs in
we seek young leaders with the          the world around them and take
potential to transform Africa and       action to alleviate those needs.
the world. We encourage you to          They start businesses, health
share with us the activities in         clinics, youth organizations, and
which you participate and the           social movements. They bring new
leadership roles you assume at          products and ideas to the world.
home, in your school, or in your        Their efforts create value and
community, and we hope you will         improve lives. We encourage you
think critically about what             to celebrate your entrepreneurial
""leadership"" means to you.              spirit and share your
                                        entrepreneurial ideas with us.




Passion for Africa                      Commitment to
                                        Service
Do you have an African dream?
Are you excited by the idea of          When leaders use their skills for
spending two years in a                 the benefit of their communities,
community of individuals from a         we all benefit. Are you passionate
wide range of cultural, ethnic,         about uplifting your community?
socioeconomic, and religious            Do you dream of a world in which
backgrounds from across the             all people are able to realize their
continent?                              dreams? Have you demonstrated
                                        this passion at school or in your
                                        community? We hope you will
                                        share with us how you plan to give
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"                                                    back to your community and the
                                                    world.




     Academic
     Achievement


     To succeed in the rigorous and
     challenging ALA curriculum,
      students must have demonstrated
      mastery of the subject matter
     taught at the school they attended
      before entering the Academy. Our
      selections committee will closely
      review scores from national
     examinations and the marks and
     comments on each applicant's
      school reports. Finalists will also
     write an entrance examination.




         +- PREVIOUS: PROGRAM                                         NEXT: SELECTION
         OVERVIEW                                                         PROCESS--->




AYLS1_Apply to African Leadership
Academy_Article
SourceURL: http://www.africanleadershipacademy.org/apply#interested
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"AYLS1_Alumni - African Leadership
Academy_Article
SourceURL: http:ljwww.africanleadershipacademy.org/alumni
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"Home > Alumni




                Opportun
                ities
                From career and
                internship
                opportunities, career
                coaching to
                conferences and
                professional
                development
                opportunities around
                the globe, ALA
                provides alumni with
                life-long access to
                powerful
                opportunities that
                accelerate their
                impact and
                leadership journeys.
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"                       FIND OUT
                       MORE




Networki
ng
From ALA's Annual
lndabas across the
continent and in
the USA to smaller
chapter events,
ALA's alumni
participate in a
range of networking
events, allowing
them to connect with
each other, build
their professional
networks and foster
connections that
could propel their
initiatives to new
heights.




   FIND OUT
   MORE
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"                       Suppo
                       rt
                       ALA offers its alumni
                       a range of support
                       structures, from host
                       families, peer
                       mentors and a
                       Graduate Steering
                       Committee, helping
                       alumni adjust
                       to their lives beyond
                       the ALA campus.




                          FIND OUT
                          MORE




Stay
Involved
There are a number
of ways in which
Alumni can support
ALA and strengthen
its network of young
African leaders.




   FIND OUT
   MORE
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"                                                            Meet our
                                                            Alumni
                                                            African Leadership
                                                            Academy alumni are
                                                            a remarkable group.
                                                            Get to know some of
                                                            them (coming soon!)




AVLS1_Diploma Program_Article
SourceURL: http:ljwww.africanleadershipacademy.org/programs/diploma
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"Home > Programs > Diploma Program




                                    A
                                    leadersh
                                    •
                                    Ip
                                    develop
                                    ment
                                    program
                                    like no
                                    other
                                    ALA identifies
                                    young leaders
                                    from across the
                                    continent with
                                    demonstrated
                                    leadership
                                    potential, a
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"           passion for
           Africa, an
           entrepreneurial
           spirit, and a track
           record of
           community
           service. After
           graduating, ALA
           continues to
           cultivate these
           leaders
           throughout their
           lives, in university
           and beyond, by
           providing on-
           going leadership
           training,
           supporting their
           growth through
           access to
           internships and
           careers and
           connecting them
           to high-impact
           networks of
           people and
           capital that will
           empower them to
           create
           transformative
           change.




Academic
s
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"African Leadership
Academy combines
a world-class faculty
and unique
instructional
methods to create a
strong student-
centered curriculum.
The goal of the ALA
curriculum is to
provide young
leaders with the
knowledge and
inspiration they
need to take action
as agents of positive
change on the
African continent.




   MORE
   INFORMATION




                        Student
                        Life
                        African Leadership
                        Academy's campus
                        on the outskirts of
                        Johannesburg,
                        South Africa, is an
                        ideal environment
                        for learning and self-
                        discovery. Set in a
                        tranquil location 30
                        minutes northwest
                        of Johannesburg,
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"                      our campus is built
                      around a circular
                      quad where
                      students meet,
                      interact, and study.
                      Around the quad are
                      our comfortable
                      dormitories and
                      classrooms, the
                      dining hall, a 350-
                      seat auditorium, and
                      our unique design
                      laboratory. A short
                      walk from the quad
                      brings students to
                      AL/:\s playing fields
                      and football pitch.




                         MORE
                         INFORMATION




Universit
y
Guidance
The Academy is
dedicated and
committed to the
long-term success
of its students.
AL/:\s team of
experienced
university guidance


counsellors works
with it<: ""'"" inn
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"............... 1""' ..... ·~

leaders to help them
prepare for and
navigate the entire
university
application process;
including identifying
schools that fit
career goals and
interests,
preparation for
entrance exams and
interviews, and
identifying and
securing
scholarships and
financial aid. Finally,
AL/\s guidance staff
work to educate
students about all of
their options in order
to help them make
an informed
decision when they
hear back from
universities.




     MORE
     INFORMATION




                               Networks
                               and
                               Opportun
                               ities
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"                                                           Networks and
                                                           opportunities enable
                                                           entrepreneurs and
                                                           leaders to transform
                                                           ideas to action.
                                                           African Leadership
                                                           Academy actively
                                                           seeks to connect its
                                                           students to
                                                           opportunities
                                                           throughout their
                                                           lives, encouraging
                                                           each young leader
                                                           to establish
                                                           meaningful
                                                           connections that will
                                                           enhance their
                                                           personal, leadership
                                                           and career growth




                                                              MORE
                                                              INFORMATION




                                                              NEXT:
                                                              ADMISSION
                                                              CRITERIA




AYLS1_0ur Story, Mission & Model_Article
SourceURL: http://www.africanleadershipacademy.org/about




            Vision&
            Mission
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"African Leadership
Academy seeks to
transform Africa by
developing a
powerful network of
over 6,000 leaders
who will work
together to address
Africa's greatest
challenges, achieve
extraordinary social
impact, and
accelerate the
continent's growth
trajectory.
Africa's greatest
need is ethical and
entrepreneurial
leadership. Too
often, we only invest
in addressing the
symptoms of poor
leadership in Africa:
we give blankets,
food, and medicine
to those impacted
by war, poverty, and
famine. But these
efforts will never
stop unless we
develop leaders who
prevent wars,
entrepreneurs who
create jobs, and
innovators that
develop lasting

solutions to the root
causes of Africa's
problems. We aim to
develop the future
Nelson Mandela, the
next Wangari
Maathai, and the
African Bill Gates.
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"Our
Model:
Identify
Potential
We comb Africa for
youth who show the
spark of initiative;
who see what can
be and strive to
make it so.


Example: After
losing a friend to
Cholera, young
leader Solomon
Martey from Ghana
invented a borehole
machine using
spare parts to pump,
purify, and distribute
water in his village.
His machine has
since been adopted
by the Ghanaian
Ministry of
Environment and
rolled out in several
other rural villages
across Ghana.
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"Our
Model:
Simulatio
n&
Practice
Young leaders
complete an
intensive program
of intellectual
growth and hands-
on leadership
development.


Example: During his
two years at ALA,
young leader Jean
Fernando
Randriamiajason
from Madagascar
further developed
his passion for
agriculture by
running
Aggrinovation - a
student enterprise
growing and selling
fresh produce for
the ALA community.




                      Our
                      Model:
                      Connect
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"                    to
                    Opportun
                    ity
                    Young leaders are
                    guided by powerful
                    network along their
                    path to
                    transformative
                    impact in Africa.


                    Example: Young
                    leader Iman
                    Bermaki from
                    Morocco was able to
                    speak about her
                    aspirations for youth
                    development on the
                    continent at the
                    opening of the
                    annual Mo Ibrahim
                    Forum in Dakar,
                    Senegal. She spoke
                    alongside former
                    Nigerian President
                    Olusegun Obasanjo
                    and co-founder of
                    Africa 2.0,
                    Mamadou Toure.




Our
Values
 • Integrity - We
   are people of
   our word. with
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"  the courage to
  do what is
  right
• Curiosity - We
  challenge the
  status quo and
  take the
  initiative to
  pursue new
  ideas
• Humility - We
  are thankful for
  opportunities
  and are aware
  of our
  limitations
• Compassion -
  We empathize
  with and care
  for those
  around us.
• Diversity - We
  respect all
  people and
  believe that
  difference
  should be
  celebrated
• Excellence -
  We set high
  standards for
  ourown
  achievement
  and celebrate
  the
  achievements
  of others
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"TheALA
Story

African
Leadership
Academy has
a wonderful
story of how
it came into
being.

Find out about how
our founders relied
on five key beliefs to
drive the
establishment of
African Leadership
Academy and
determined the
focus and design of
the institution.




   NEXT: OUR
   FOUNDERS'
   STORY &
   BELIEFS
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"                                                                                                                    Campus Address
                                                                                        1050 Printech Ave, Honeydew 2040, South Africa

                African Leadership Academy                                                                              Postal Address
                                                                                                       Postnet Suite 413, Private Bag X1
                Deve loping the next generation of African leaders                                         Northcliff 2115, South Africa

                                                                                         Phone: +27 11 699 3000 Fax: +27 11 252 6190
                                                                                              Email: info@africanleadershipacademy.org



     INTRODUCTION TO THE ALA SOCIAL CONTRACT AND FORGIVABLE LOAN

Introduction
The following memo is a guide to your financial assistance award. After reading this memo you should have clarity
and understanding of:

    1.   Our Guiding Principles
    2.   What the ALA Social Contract is
    3.   What your ALA tuition fees entail
    4.   What the terms of the financial assistance agreement mean
    5.   What the deferment process entails
    6.   Who to contact should you have comments or queries


1. Our Guiding Principles

At African Leadership Academy, we believe that financial circumstances should not impede a student from reaching
their full potential, and should not rob Africa of its most promising talent. When we admitted you to ALA, we made
a statement about our belief in your potential to transform the continent, and about our commitment to empower
you on your leadership journey.

If you and your family cannot afford or independently finance your education at ALA, we have, through the
generosity of our donors, made institutional loans available to you. Our loans, unlike almost any other loan you may
seek, are forgivable if you meet the terms of your financial assistance agreement, because our loans are a social
contract between you and the entire ALA community.

2. The ALA Social Contract

A social contract is an agreement for mutual benefit between an individual or group and the government, an
organisation or community as a whole. At ALA, donors, parents, students, alumni, and staffulty come together to
support ALA’s mission to promote lasting peace and shared prosperity on the African continent. We do this by
identifying, developing, and connecting the next generation of African leaders. Under ALA’s model, students’
financial circumstances are not considered during the admissions process (we have “need-blind admissions”), and all
admitted students can receive need-based financial assistance in the form of a forgivable loan to ensure they can
attend the Academy.

The ALA forgivable loan agreement is a social contract entered into between the incoming student and the entire
ALA community. The members of our community have come, and continue to come together, in order to develop
leaders for the continent. Therefore, the loan is forgiven for the alumni that return to have impact on the continent
for at least 10 years after their 25th birthday (or from the moment they complete their undergraduate degree,
whichever comes first).

ALA is not expecting you to fulfil your part of the social contract on your own. We have made a lifelong
commitment to the development of your career, and have established the Department of Lifelong Engagement to
assist you in your career development.

3. What Your Tuition Fees Entail

The total cost of attending ALA is split between your student contribution and your proposed ALA financial
assistance award. You will pay your contribution to fees during your time on campus at ALA, per the payment

                                                 African Leadership Academy NPC
                               Reg. No. 2005/005377/08 - VAT No. 4050261918 - PBO No. 930020187
                                         Gauteng Department of Education Reg. No. 400286
                                                www.africanleadershipacademy.org
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"                                                                                                                               Campus Address
                                                                                                   1050 Printech Ave, Honeydew 2040, South Africa

                   African Leadership Academy                                                                                      Postal Address
                                                                                                                  Postnet Suite 413, Private Bag X1
                   Deve loping the next generation of African leaders                                                 Northcliff 2115, South Africa

                                                                                                    Phone: +27 11 699 3000 Fax: +27 11 252 6190
                                                                                                         Email: info@africanleadershipacademy.org



structure provided by ALA Finance. If you choose to accept our financial assistance award, ALA will cover the
difference between your expected student contribution and ALA’s full tuition through a financial assistance award.
Our financial assistance award is an option for you, not an obligation. You must let us know if you choose to accept
it, or if you will find other means to cover the gap between your expected student contribution and ALA’s full
tuition.

If you choose to accept ALA’s financial assistance please read below to understand the terms of your Financial
Assistance Agreement.

Please note that financial assistance is optional, therefore this section may not be applicable to all students

4. Understanding Key Terms in Your Financial Assistance Award Agreement

During the Admissions process of enrolment at ALA, you will sign two key documents, namely:

     1. The ALA Enrolment Contract; and
     2. ALA Financial Assistance Award Agreement (Optional)


The ALA Financial Assistance Award Agreement contains key terms which require thorough understanding. Below
is a summary of the key terms and their interpretations:

Forgivable Loan

A forgivable loan is a form of a loan in which its entirety, or a portion of it, can be forgiven by the lender when
certain conditions are met. However, if the conditions are not met, the loan has to be repaid, usually with interest.
ALA’s financial assistance is structured this way to honour the promise under which ALA’s past and present donors
chose to support ALA, namely, to develop leaders who will develop the African continent. The interpretation of this
statement has been, and continues to be, that our young leaders will have the most impact on the continent by being
present on the continent. Therefore, the loan is forgivable on condition of your physical return and residence on the
continent.


3.2 Establish residence and employment in Africa for a period of 10 years

The interpretation of ‘employment’ has been broadened to mean ‘reside in Africa’. This means that as long as you
are physically present on the African continent, ALA will assume your residence to also mean you are positively
contributing economically and socially to the African continent. Entrepreneurial ventures, part-time or full-time
employment, pursuing any post-graduate education – (such as graduate school, a second degree, a PhD, etc.) will
also count to fulfil the terms of your contract. Your mere presence in Africa is enough. Please note that the
abovementioned examples are not exhaustive.

You are required to be physically present on the African continent for a minimum of 10 years to qualify for the full
loan forgiveness. Every year you spend on the African continent after your undergraduate degree counts toward
forgiveness. 1/10th of your loan will be forgiven every year you spend on the African continent, meaning that by the
end of the 10th year, your loan will be fully forgiven.

Please note that as a general rule, any time spent on the African continent prior to age 25 or before completing your
undergraduate degree will not count towards forgiveness. Gap years, starting a venture before (or instead of going
to) college, complete internships, etc., may be considered towards your Return To Africa commitment on a case-by-
case basis.

                                                        African Leadership Academy NPC
                                      Reg. No. 2005/005377/08 - VAT No. 4050261918 - PBO No. 930020187
                                                Gauteng Department of Education Reg. No. 400286
                                                       www.africanleadershipacademy.org
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS001_ALA.pdf,"                                                                                                                         Campus Address
                                                                                             1050 Printech Ave, Honeydew 2040, South Africa

                  African Leadership Academy                                                                                 Postal Address
                                                                                                            Postnet Suite 413, Private Bag X1
                  Deve loping the next generation of African leaders                                            Northcliff 2115, South Africa

                                                                                              Phone: +27 11 699 3000 Fax: +27 11 252 6190
                                                                                                   Email: info@africanleadershipacademy.org




3.3 Principal amount and accrued interest

Principal Amount: The original loan amount borrowed.

Accrued Interest: The growing amount charged by the lender (ALA) to a borrower (the student) for the cost of
borrowing.



3.4 [Interest is] compounded annually

Compounded interest arises when interest is added to the principal amount of a loan, so that the interest that has
been added to the loan also accrues interest. In a way, compounded interest can be thought of as “interest on
interest,” and can be contrasted with simple interest, which is interest calculated only on the principal loan amount.

Your financial assistance loan begins accruing interest immediately after your studies at ALA begin and continues to
do so until the loan is forgiven or paid in full. The interest rate for your loan is set at 18% per year.


5. Applying for Deferment

Should you wish to postpone your return to the African continent after your 25th birthday, you have the option of
deferment available to you. A deferment allows you to choose to postpone repayment on your loan for a specified
period for residency reasons.
You may choose deferment in the following instances:
     Further education
     Job/Research opportunities which are unavailable or rare on the African continent
     Job/Research opportunities which will uniquely prepare you for your career on the African continent
     Job/Research opportunities whose impact has a strong and direct link to the development of the African
        continent
     Unforeseen circumstances such as: unemployment on the African continent, personal and/or extenuating
        circumstances

Please note: the abovementioned examples are not exhaustive. Deferment will be granted on a case by case basis.

The interest on the loan will continue to accrue during the deferment period. You must apply for deferment if you
are planning to reside out of Africa (for any reason) after your 25th birthday. To apply for deferment, you will need
to submit a deferment application form, motivational letter and additional documentation (where required) to
studentloans@africanleadershipacademy.org. A panel will then review your application, and provide your results
within 3 weeks.

 6. Accessing Your Loan Details
The ALA Finance Office will inform you about your loan details via annual statements. Alternatively, you may
contact the ALA Finance Office via email at studentloans@africanleadershipacademy.org for any loan-related
queries you may have.




                                                      African Leadership Academy NPC
                                    Reg. No. 2005/005377/08 - VAT No. 4050261918 - PBO No. 930020187
                                              Gauteng Department of Education Reg. No. 400286
                                                     www.africanleadershipacademy.org
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS004_AfrikaTikkun.pdf,"AYLS4_Donate - Afrika Tikkun_Article

Notebook:   AYLS Database
Created:     2020/05/19 09:32                   Updated:   2020/08/05 15:41
URL:         https://afrikatikkun.org/donate/


AYLS4 Donate - Afrika Tikkun Article
SourceURL: https:llafrikatikkun.org/donate/




DONATION TO COVID-19 RELIEF
FUND
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS004_AfrikaTikkun.pdf,"DONATE TO COVI




       DON,
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS004_AfrikaTikkun.pdf,"                                 .   _.,

              PURPOSE
                   WITH POISE'




     Purpose with Poise                    Fill a

          R25.00

        DONATE NOW
                                           El




Use my donation where it is needed most
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS004_AfrikaTikkun.pdf,"ONLINE DONATION
R20
R40
R80
R100
Your own amount

9 ~         Buy Now with PayFast
                                                    Sna,p here to pay


                                                   ® SnapSc.an




AYLS4- Annual review 2018- PDF
SourceURL: https:Uafrikatikkun.org/wp-
content/uploads/2017 /03/Afrika Tikkun Annual Review2.pdf
"
/Users/Ela 1/Documents/LDT Mac/7. ProfessionalDevelopment/SICSS_Project/SICSS-Project-African-Youth-Leadership/Webscraped data/AYLS004_AfrikaTikkun.pdf,"                                                                   Dewelopfllg Young PeQfM
                                                                    ftom Oad.. lo CcirNt




AYLS4 ALUMNI NEWSLETTER APRIL/ MAY
2020 Article
SourceURL: https:ljafrikatikkun.org/2020/05/12/alumni-newsletter-april-may-2020/



   ALUMNI NETWORK CAPE TOWN
          REJUVENATED
 Cape Town- on the 31 st January at the launch of Young Urban Women and
 Men Conference with over 100 young people engaging on real and health
                        issues surrounding young people.


 Our Alumni Network has now grown to over 2,500 members across South
 Africa.   Luzuko Mabhongo, Assistance            Facilitator and Alumni          Network
 Coordinator at Zolile Malindi Centre in Mfuleni, is a graduate of our Career
"
